Time,Setpoint,Speed,Control,Load
0.133,0,0.00801028,-0.0810358,0
0.134,0,0.0079592,-0.0805328,0
0.135,0,0.00790721,-0.0800207,0
0.136,0,0.00785434,-0.0794997,0
0.137,0,0.00780061,-0.0789701,0
0.138,0,0.00774604,-0.078432,0
0.139,0,0.00769065,-0.0778856,0
0.14,0,0.00763444,-0.0773311,0
0.141,0,0.00757745,-0.0767687,0
0.142,0,0.00751969,-0.0761985,0
0.143,0,0.00746118,-0.0756207,0
0.144,0,0.00740194,-0.0750355,0
0.145,0,0.00734198,-0.0744431,0
0.146,0,0.00728132,-0.0738437,0
0.147,0,0.00721999,-0.0732375,0
0.148,0,0.00715799,-0.0726245,0
0.149,0,0.00709535,-0.0720051,0
0.15,0,0.00703208,-0.0713794,0
0.151,0,0.00696821,-0.0707475,0
0.152,0,0.00690375,-0.0701097,0
0.153,0,0.00683871,-0.0694661,0
0.154,0,0.00677312,-0.0688168,0
0.155,0,0.006707,-0.0681621,0
0.156,0,0.00664035,-0.0675022,0
0.157,0,0.0065732,-0.0668372,0
0.158,0,0.00650556,-0.0661672,0
0.159,0,0.00643745,-0.0654925,0
0.16,0,0.0063689,-0.0648132,0
0.161,0,0.0062999,-0.0641294,0
0.162,0,0.00623049,-0.0634415,0
0.163,0,0.00616068,-0.0627494,0
0.164,0,0.00609049,-0.0620534,0
0.165,0,0.00601992,-0.0613537,0
0.166,0,0.005949,-0.0606504,0
0.167,0,0.00587775,-0.0599437,0
0.168,0,0.00580618,-0.0592336,0
0.169,0,0.0057343,-0.0585205,0
0.17,0,0.00566214,-0.0578044,0
0.171,0,0.0055897,-0.0570856,0
0.172,0,0.00551701,-0.0563641,0
0.173,0,0.00544407,-0.0556401,0
0.174,0,0.00537091,-0.0549138,0
0.175,0,0.00529754,-0.0541853,0
0.176,0,0.00522398,-0.0534548,0
0.177,0,0.00515024,-0.0527225,0
0.178,0,0.00507633,-0.0519884,0
0.179,0,0.00500227,-0.0512527,0
0.18,0,0.00492808,-0.0505157,0
0.181,0,0.00485376,-0.0497773,0
0.182,0,0.00477934,-0.0490378,0
0.183,0,0.00470483,-0.0482973,0
0.184,0,0.00463024,-0.047556,0
0.185,0,0.00455558,-0.0468139,0
0.186,0,0.00448088,-0.0460713,0
0.187,0,0.00440614,-0.0453282,0
0.188,0,0.00433138,-0.0445849,0
0.189,0,0.00425661,-0.0438414,0
0.19,0,0.00418184,-0.0430978,0
0.191,0,0.00410709,-0.0423544,0
0.192,0,0.00403237,-0.0416112,0
0.193,0,0.0039577,-0.0408683,0
0.194,0,0.00388308,-0.040126,0
0.195,0,0.00380853,-0.0393842,0
0.196,0,0.00373406,-0.0386432,0
0.197,0,0.00365969,-0.0379031,0
0.198,0,0.00358542,-0.037164,0
0.199,0,0.00351127,-0.0364259,0
0.2,0,0.00343725,-0.0356891,0
0.201,0,0.00336337,-0.0349537,0
0.202,0,0.00328965,-0.0342197,0
0.203,0,0.00321609,-0.0334873,0
0.204,0,0.00314271,-0.0327566,0
0.205,0,0.00306952,-0.0320277,0
0.206,0,0.00299652,-0.0313007,0
0.207,0,0.00292373,-0.0305757,0
0.208,0,0.00285117,-0.0298528,0
0.209,0,0.00277883,-0.0291322,0
0.21,0,0.00270674,-0.028414,0
0.211,0,0.00263489,-0.0276981,0
0.212,0,0.00256331,-0.0269849,0
0.213,0,0.002492,-0.0262742,0
0.214,0,0.00242098,-0.0255664,0
0.215,0,0.00235024,-0.0248613,0
0.216,0,0.0022798,-0.0241592,0
0.217,0,0.00220968,-0.0234601,0
0.218,0,0.00213987,-0.0227642,0
0.219,0,0.00207039,-0.0220714,0
0.22,0,0.00200125,-0.021382,0
0.221,0,0.00193245,-0.020696,0
0.222,0,0.00186401,-0.0200134,0
0.223,0,0.00179594,-0.0193344,0
0.224,0,0.00172823,-0.018659,0
0.225,0,0.0016609,-0.0179874,0
0.226,0,0.00159396,-0.0173196,0
0.227,0,0.00152742,-0.0166557,0
0.228,0,0.00146128,-0.0159957,0
0.229,0,0.00139555,-0.0153398,0
0.23,0,0.00133023,-0.014688,0
0.231,0,0.00126534,-0.0140404,0
0.232,0,0.00120089,-0.013397,0
0.233,0,0.00113687,-0.012758,0
0.234,0,0.0010733,-0.0121233,0
0.235,0,0.00101018,-0.0114932,0
0.236,0,0.000947526,-0.0108675,0
0.237,0,0.000885332,-0.0102465,0
0.238,0,0.000823611,-0.00963007,0
0.239,0,0.000762367,-0.0090184,0
0.24,0,0.000701606,-0.0084115,0
0.241,0,0.000641335,-0.00780943,0
0.242,0,0.000581559,-0.00721225,0
0.243,0,0.000522283,-0.00662002,0
0.244,0,0.000463513,-0.00603279,0
0.245,0,0.000405254,-0.00545061,0
0.246,0,0.00034751,-0.00487353,0
0.247,0,0.000290288,-0.0043016,0
0.248,0,0.00023359,-0.00373487,0
0.249,0,0.000177423,-0.00317339,0
0.25,0,0.000121791,-0.00261719,0
0.251,0,6.66967e-05,-0.00206633,0
0.252,0,1.21459e-05,-0.00152085,0
0.253,0,-4.18579e-05,-0.000980784,0
0.254,0,-9.53108e-05,-0.000446174,0
0.255,0,-0.000148209,8.29411e-05,0
0.256,0,-0.000200549,0.000606525,0
0.257,0,-0.000252327,0.00112454,0
0.258,0,-0.00030354,0.00163696,0
0.259,0,-0.000354185,0.00214374,0
0.26,0,-0.000404259,0.00264486,0
0.261,0,-0.000453758,0.00314029,0
0.262,0,-0.00050268,0.00362999,0
0.263,0,-0.000551022,0.00411394,0
0.264,0,-0.000598782,0.00459212,0
0.265,0,-0.000645957,0.00506449,0
0.266,0,-0.000692545,0.00553104,0
0.267,0,-0.000738544,0.00599174,0
0.268,0,-0.000783951,0.00644658,0
0.269,0,-0.000828766,0.00689553,0
0.27,0,-0.000872986,0.00733857,0
0.271,0,-0.000916609,0.00777569,0
0.272,0,-0.000959634,0.00820687,0
0.273,0,-0.00100206,0.0086321,0
0.274,0,-0.00104388,0.00905136,0
0.275,0,-0.00108511,0.00946464,0
0.276,0,-0.00112573,0.00987193,0
0.277,0,-0.00116574,0.0102732,0
0.278,0,-0.00120515,0.0106685,0
0.279,0,-0.00124396,0.0110578,0
0.28,0,-0.00128216,0.011441,0
0.281,0,-0.00131975,0.0118182,0
0.282,0,-0.00135674,0.0121894,0
0.283,0,-0.00139311,0.0125546,0
0.284,0,-0.00142889,0.0129137,0
0.285,0,-0.00146405,0.0132667,0
0.286,0,-0.00149861,0.0136138,0
0.287,0,-0.00153256,0.0139548,0
0.288,0,-0.0015659,0.0142897,0
0.289,0,-0.00159864,0.0146187,0
0.29,0,-0.00163077,0.0149416,0
0.291,0,-0.00166229,0.0152585,0
0.292,0,-0.00169322,0.0155693,0
0.293,0,-0.00172353,0.0158742,0
0.294,0,-0.00175325,0.016173,0
0.295,0,-0.00178236,0.0164659,0
0.296,0,-0.00181087,0.0167528,0
0.297,0,-0.00183879,0.0170337,0
0.298,0,-0.0018661,0.0173087,0
0.299,0,-0.00189282,0.0175777,0
0.3,0,-0.00191894,0.0178408,0
0.301,0,-0.00194447,0.018098,0
0.302,0,-0.0019694,0.0183493,0
0.303,0,-0.00199375,0.0185947,0
0.304,0,-0.00201751,0.0188342,0
0.305,0,-0.00204068,0.0190679,0
0.306,0,-0.00206326,0.0192958,0
0.307,0,-0.00208526,0.0195179,0
0.308,0,-0.00210669,0.0197342,0
0.309,0,-0.00212753,0.0199447,0
0.31,0,-0.0021478,0.0201495,0
0.311,0,-0.00216749,0.0203485,0
0.312,0,-0.00218661,0.0205419,0
0.313,0,-0.00220517,0.0207296,0
0.314,0,-0.00222316,0.0209117,0
0.315,0,-0.00224058,0.0210881,0
0.316,0,-0.00225745,0.021259,0
0.317,0,-0.00227376,0.0214243,0
0.318,0,-0.00228951,0.0215841,0
0.319,0,-0.00230471,0.0217383,0
0.32,0,-0.00231936,0.0218871,0
0.321,0,-0.00233347,0.0220305,0
0.322,0,-0.00234703,0.0221684,0
0.323,0,-0.00236006,0.022301,0
0.324,0,-0.00237255,0.0224282,0
0.325,0,-0.0023845,0.0225501,0
0.326,0,-0.00239593,0.0226668,0
0.327,0,-0.00240683,0.0227781,0
0.328,0,-0.00241721,0.0228843,0
0.329,0,-0.00242707,0.0229853,0
0.33,0,-0.00243642,0.0230812,0
0.331,0,-0.00244525,0.0231719,0
0.332,0,-0.00245358,0.0232576,0
0.333,0,-0.00246141,0.0233382,0
0.334,0,-0.00246873,0.0234139,0
0.335,0,-0.00247556,0.0234846,0
0.336,0,-0.0024819,0.0235504,0
0.337,0,-0.00248775,0.0236114,0
0.338,0,-0.00249311,0.0236675,0
0.339,0,-0.00249799,0.0237188,0
0.34,0,-0.0025024,0.0237653,0
0.341,0,-0.00250634,0.0238071,0
0.342,0,-0.00250981,0.0238443,0
0.343,0,-0.00251282,0.0238769,0
