Time,Setpoint,Speed,Control,Load
0.317,10,4.05215,12,0
0.318,10,4.0678,12,0
0.319,10,4.08345,12,0
0.32,10,4.09909,12,0
0.321,10,4.11472,12,0
0.322,10,4.13033,12,0
0.323,10,4.14594,12,0
0.324,10,4.16154,12,0
0.325,10,4.17713,12,0
0.326,10,4.19271,12,0
0.327,10,4.20828,12,0
0.328,10,4.22384,12,0
0.329,10,4.23939,12,0
0.33,10,4.25493,12,0
0.331,10,4.27046,12,0
0.332,10,4.28598,12,0
0.333,10,4.30149,12,0
0.334,10,4.31699,12,0
0.335,10,4.33248,12,0
0.336,10,4.34796,12,0
0.337,10,4.36343,12,0
0.338,10,4.37888,12,0
0.339,10,4.39433,12,0
0.34,10,4.40976,12,0
0.341,10,4.42519,12,0
0.342,10,4.4406,12,0
0.343,10,4.456,12,0
0.344,10,4.47139,12,0
0.345,10,4.48677,12,0
0.346,10,4.50214,12,0
0.347,10,4.5175,12,0
0.348,10,4.53285,12,0
0.349,10,4.54818,12,0
0.35,10,4.5635,12,0
0.351,10,4.57882,12,0
0.352,10,4.59412,12,0
0.353,10,4.6094,12,0
0.354,10,4.62468,12,0
0.355,10,4.63995,12,0
0.356,10,4.6552,12,0
0.357,10,4.67044,12,0
0.358,10,4.68567,12,0
0.359,10,4.70089,12,0
0.36,10,4.71609,12,0
0.361,10,4.73129,12,0
0.362,10,4.74647,12,0
0.363,10,4.76164,12,0
0.364,10,4.77679,12,0
0.365,10,4.79194,12,0
0.366,10,4.80707,12,0
0.367,10,4.82219,12,0
0.368,10,4.8373,12,0
0.369,10,4.85239,12,0
0.37,10,4.86747,12,0
0.371,10,4.88254,12,0
0.372,10,4.8976,12,0
0.373,10,4.91264,12,0
0.374,10,4.92767,12,0
0.375,10,4.94269,12,0
0.376,10,4.9577,12,0
0.377,10,4.97269,12,0
0.378,10,4.98767,12,0
0.379,10,5.00264,12,0
0.38,10,5.01759,12,0
0.381,10,5.03254,12,0
0.382,10,5.04746,12,0
0.383,10,5.06238,12,0
0.384,10,5.07728,12,0
0.385,10,5.09217,12,0
0.386,10,5.10705,12,0
0.387,10,5.12191,12,0
0.388,10,5.13676,12,0
0.389,10,5.15159,12,0
0.39,10,5.16641,12,0
0.391,10,5.18122,12,0
0.392,10,5.19602,12,0
0.393,10,5.2108,12,0
0.394,10,5.22557,12,0
0.395,10,5.24033,12,0
0.396,10,5.25507,12,0
0.397,10,5.26979,12,0
0.398,10,5.28451,12,0
0.399,10,5.29921,12,0
0.4,10,5.3139,12,0
0.401,10,5.32857,12,0
0.402,10,5.34323,12,0
0.403,10,5.35788,12,0
0.404,10,5.37251,12,0
0.405,10,5.38713,12,0
0.406,10,5.40173,12,0
0.407,10,5.41632,12,0
0.408,10,5.4309,12,0
0.409,10,5.44546,12,0
0.41,10,5.46001,12,0
0.411,10,5.47454,12,0
0.412,10,5.48906,12,0
0.413,10,5.50357,12,0
0.414,10,5.51806,12,0
0.415,10,5.53254,12,0
0.416,10,5.54701,12,0
0.417,10,5.56146,12,0
0.418,10,5.57589,12,0
0.419,10,5.59031,12,0
0.42,10,5.60472,12,0
0.421,10,5.61911,12,0
0.422,10,5.63349,12,0
0.423,10,5.64786,12,0
0.424,10,5.66221,12,0
0.425,10,5.67655,12,0
0.426,10,5.69087,12,0
0.427,10,5.70518,12,0
0.428,10,5.71947,12,0
0.429,10,5.73375,12,0
0.43,10,5.74801,12,0
0.431,10,5.76226,12,0
0.432,10,5.7765,12,0
0.433,10,5.79072,12,0
0.434,10,5.80493,12,0
0.435,10,5.81912,12,0
0.436,10,5.8333,12,0
0.437,10,5.84746,12,0
0.438,10,5.86161,12,0
0.439,10,5.87574,12,0
0.44,10,5.88986,12,0
0.441,10,5.90397,12,0
0.442,10,5.91806,12,0
0.443,10,5.93213,12,0
0.444,10,5.9462,12,0
0.445,10,5.96024,12,0
0.446,10,5.97427,12,0
0.447,10,5.98829,12,0
0.448,10,6.00229,12,0
0.449,10,6.01628,12,0
0.45,10,6.03026,12,0
0.451,10,6.04421,12,0
0.452,10,6.05816,12,0
0.453,10,6.07209,12,0
0.454,10,6.086,12,0
0.455,10,6.0999,12,0
0.456,10,6.11379,12,0
0.457,10,6.12766,12,0
0.458,10,6.14151,12,0
0.459,10,6.15535,12,0
0.46,10,6.16918,12,0
0.461,10,6.18299,12,0
0.462,10,6.19679,12,0
0.463,10,6.21057,12,0
0.464,10,6.22434,12,0
0.465,10,6.23809,12,0
0.466,10,6.25182,12,0
0.467,10,6.26555,12,0
0.468,10,6.27925,12,0
0.469,10,6.29295,12,0
0.47,10,6.30662,12,0
0.471,10,6.32029,12,0
0.472,10,6.33393,12,0
0.473,10,6.34757,12,0
0.474,10,6.36119,12,0
0.475,10,6.37479,12,0
0.476,10,6.38838,12,0
0.477,10,6.40195,12,0
0.478,10,6.41551,12,0
0.479,10,6.42905,12,0
0.48,10,6.44258,12,0
0.481,10,6.4561,12,0
0.482,10,6.46959,12,0
0.483,10,6.48308,12,0
0.484,10,6.49655,12,0
0.485,10,6.51,12,0
0.486,10,6.52344,12,0
0.487,10,6.53686,12,0
0.488,10,6.55027,12,0
0.489,10,6.56367,12,0
0.49,10,6.57705,12,0
0.491,10,6.59041,12,0
0.492,10,6.60376,12,0
0.493,10,6.6171,12,0
0.494,10,6.63042,12,0
0.495,10,6.64372,12,0
0.496,10,6.65701,12,0
0.497,10,6.67029,12,0
0.498,10,6.68355,12,0
0.499,10,6.69679,12,0
0.5,10,6.71002,12,0
0.501,10,6.72324,12,0
0.502,10,6.73644,12,0
0.503,10,6.74962,12,0
0.504,10,6.76279,12,0
0.505,10,6.77595,12,0
0.506,10,6.78909,12,0
0.507,10,6.80221,12,0
0.508,10,6.81532,12,0
0.509,10,6.82842,12,0
0.51,10,6.8415,12,0
0.511,10,6.85456,12,0
0.512,10,6.86761,12,0
0.513,10,6.88065,12,0
0.514,10,6.89367,12,0
0.515,10,6.90668,12,0
0.516,10,6.91967,12,0
0.517,10,6.93264,12,0
0.518,10,6.9456,12,0
0.519,10,6.95855,12,0
0.52,10,6.97148,12,0
0.521,10,6.9844,12,0
0.522,10,6.9973,12,0
0.523,10,7.01019,12,0
0.524,10,7.02306,12,0
0.525,10,7.03591,12,0
0.526,10,7.04876,12,0
0.527,10,7.06158,12,0
0.528,10,7.0744,12,0
0.529,10,7.08719,12,0
0.53,10,7.09997,12,0
0.531,10,7.11274,12,0
0.532,10,7.12549,12,0
0.533,10,7.13823,12,0
0.534,10,7.15095,12,0
0.535,10,7.16366,12,0
0.536,10,7.17636,12,0
0.537,10,7.18903,12,0
0.538,10,7.2017,12,0
0.539,10,7.21435,12,0
0.54,10,7.22698,12,0
0.541,10,7.2396,12,0
0.542,10,7.2522,12,0
0.543,10,7.26479,12,0
0.544,10,7.27737,12,0
0.545,10,7.28993,12,0
0.546,10,7.30247,12,0
0.547,10,7.315,12,0
0.548,10,7.32752,12,0
0.549,10,7.34002,12,0
0.55,10,7.3525,12,0
0.551,10,7.36497,12,0
0.552,10,7.37743,12,0
0.553,10,7.38987,12,0
0.554,10,7.4023,12,0
0.555,10,7.41471,12,0
0.556,10,7.42711,12,0
0.557,10,7.43949,12,0
0.558,10,7.45186,12,0
0.559,10,7.46421,12,0
0.56,10,7.47655,12,0
0.561,10,7.48887,12,0
0.562,10,7.50118,12,0
0.563,10,7.51348,12,0
0.564,10,7.52576,12,0
0.565,10,7.53802,12,0
0.566,10,7.55027,12,0
0.567,10,7.56251,12,0
0.568,10,7.57473,12,0
0.569,10,7.58694,12,0
0.57,10,7.59913,12,0
0.571,10,7.61131,12,0
0.572,10,7.62347,12,0
0.573,10,7.63562,12,0
0.574,10,7.64775,12,0
0.575,10,7.65987,12,0
0.576,10,7.67198,12,0
0.577,10,7.68407,12,0
0.578,10,7.69614,12,0
0.579,10,7.7082,12,0
0.58,10,7.72025,12,0
0.581,10,7.73228,12,0
0.582,10,7.7443,12,0
0.583,10,7.7563,12,0
0.584,10,7.76829,12,0
0.585,10,7.78026,12,0
0.586,10,7.79222,12,0
0.587,10,7.80417,12,0
0.588,10,7.8161,12,0
0.589,10,7.82802,12,0
0.59,10,7.83992,12,0
0.591,10,7.85181,12,0
0.592,10,7.86368,12,0
0.593,10,7.87554,12,0
0.594,10,7.88738,12,0
0.595,10,7.89921,12,0
0.596,10,7.91103,12,0
0.597,10,7.92283,12,0
0.598,10,7.93461,12,0
0.599,10,7.94639,12,0
0.6,10,7.95815,12,0
0.601,10,7.96989,12,0
0.602,10,7.98162,12,0
0.603,10,7.99333,12,0
0.604,10,8.00504,12,0
0.605,10,8.01672,12,0
0.606,10,8.02839,12,0
0.607,10,8.04005,12,0
0.608,10,8.0517,12,0
0.609,10,8.06333,12,0
0.61,10,8.07494,12,0
0.611,10,8.08654,12,0
0.612,10,8.09813,12,0
0.613,10,8.1097,12,0
0.614,10,8.12126,12,0
0.615,10,8.13281,12,0
0.616,10,8.14434,12,0
0.617,10,8.15585,12,0
0.618,10,8.16736,12,0
0.619,10,8.17884,12,0
0.62,10,8.19032,12,0
0.621,10,8.20178,12,0
0.622,10,8.21323,12,0
0.623,10,8.22466,12,0
0.624,10,8.23607,12,0
0.625,10,8.24748,12,0
0.626,10,8.25887,12,0
0.627,10,8.27024,12,0
0.628,10,8.28161,12,0
0.629,10,8.29295,12,0
0.63,10,8.30429,12,0
0.631,10,8.31561,12,0
0.632,10,8.32691,12,0
0.633,10,8.33821,12,0
0.634,10,8.34948,12,0
0.635,10,8.36075,12,0
0.636,10,8.372,12,0
0.637,10,8.38323,12,0
0.638,10,8.39446,12,0
0.639,10,8.40567,12,0
0.64,10,8.41686,12,0
0.641,10,8.42804,12,0
0.642,10,8.43921,12,0
0.643,10,8.45036,12,0
0.644,10,8.4615,12,0
0.645,10,8.47263,12,0
0.646,10,8.48374,12,0
0.647,10,8.49484,12,0
0.648,10,8.50592,12,0
0.649,10,8.51699,12,0
0.65,10,8.52805,12,0
0.651,10,8.53909,12,0
0.652,10,8.55012,12,0
0.653,10,8.56114,12,0
0.654,10,8.57214,12,0
0.655,10,8.58313,12,0
0.656,10,8.5941,12,0
0.657,10,8.60506,12,0
0.658,10,8.61601,12,0
0.659,10,8.62695,12,0
0.66,10,8.63787,12,0
0.661,10,8.64877,12,0
0.662,10,8.65967,12,0
0.663,10,8.67055,12,0
0.664,10,8.68141,12,0
0.665,10,8.69227,12,0
0.666,10,8.7031,12,0
0.667,10,8.71393,12,0
0.668,10,8.72474,12,0
0.669,10,8.73554,12,0
0.67,10,8.74633,12,0
0.671,10,8.7571,12,0
0.672,10,8.76786,12,0
0.673,10,8.7786,12,0
0.674,10,8.78933,12,0
0.675,10,8.80005,12,0
0.676,10,8.81075,11.8935,0
0.677,10,8.82144,11.7878,0
0.678,10,8.83211,11.6823,0
0.679,10,8.84275,11.577,0
0.68,10,8.85338,11.4719,0
0.681,10,8.86398,11.367,0
0.682,10,8.87456,11.2623,0
0.683,10,8.88511,11.158,0
0.684,10,8.89563,11.0539,0
0.685,10,8.90612,10.95,0
0.686,10,8.91658,10.8465,0
0.687,10,8.92701,10.7433,0
0.688,10,8.9374,10.6404,0
0.689,10,8.94775,10.5379,0
0.69,10,8.95807,10.4358,0
0.691,10,8.96835,10.334,0
0.692,10,8.97859,10.2326,0
0.693,10,8.98879,10.1317,0
0.694,10,8.99894,10.0311,0
0.695,10,9.00906,9.931,0
0.696,10,9.01912,9.83133,0
0.697,10,9.02914,9.73212,0
0.698,10,9.03911,9.63338,0
0.699,10,9.04903,9.53513,0
0.7,10,9.0589,9.43738,0
0.701,10,9.06871,9.34013,0
0.702,10,9.07848,9.24341,0
0.703,10,9.08819,9.14722,0
0.704,10,9.09784,9.05158,0
0.705,10,9.10744,8.95649,0
0.706,10,9.11698,8.86197,0
0.707,10,9.12646,8.76803,0
0.708,10,9.13588,8.67468,0
0.709,10,9.14524,8.58193,0
0.71,10,9.15454,8.48979,0
0.711,10,9.16378,8.39827,0
0.712,10,9.17295,8.30737,0
0.713,10,9.18206,8.21712,0
0.714,10,9.1911,8.12751,0
0.715,10,9.20007,8.03857,0
0.716,10,9.20898,7.95029,0
0.717,10,9.21782,7.86268,0
0.718,10,9.22659,7.77576,0
0.719,10,9.23529,7.68953,0
0.72,10,9.24392,7.604,0
0.721,10,9.25247,7.51918,0
0.722,10,9.26096,7.43508,0
0.723,10,9.26937,7.35169,0
0.724,10,9.27771,7.26904,0
0.725,10,9.28597,7.18713,0
0.726,10,9.29416,7.10596,0
0.727,10,9.30227,7.02554,0
0.728,10,9.3103,6.94588,0
0.729,10,9.31826,6.86699,0
0.73,10,9.32614,6.78886,0
0.731,10,9.33394,6.71151,0
0.732,10,9.34167,6.63494,0
0.733,10,9.34931,6.55916,0
0.734,10,9.35687,6.48417,0
0.735,10,9.36436,6.40998,0
0.736,10,9.37176,6.33659,0
0.737,10,9.37908,6.264,0
0.738,10,9.38632,6.19223,0
0.739,10,9.39347,6.12128,0
0.74,10,9.40055,6.05114,0
0.741,10,9.40754,5.98183,0
0.742,10,9.41445,5.91334,0
0.743,10,9.42127,5.84568,0
0.744,10,9.42801,5.77886,0
0.745,10,9.43467,5.71288,0
0.746,10,9.44124,5.64774,0
0.747,10,9.44772,5.58344,0
0.748,10,9.45412,5.51998,0
0.749,10,9.46044,5.45738,0
0.75,10,9.46667,5.39562,0
0.751,10,9.47281,5.33472,0
0.752,10,9.47887,5.27467,0
0.753,10,9.48484,5.21548,0
0.754,10,9.49072,5.15715,0
0.755,10,9.49652,5.09968,0
0.756,10,9.50223,5.04306,0
0.757,10,9.50786,4.98731,0
0.758,10,9.51339,4.93242,0
0.759,10,9.51885,4.8784,0
0.76,10,9.52421,4.82524,0
0.761,10,9.52949,4.77294,0
0.762,10,9.53468,4.72151,0
0.763,10,9.53978,4.67095,0
0.764,10,9.5448,4.62125,0
0.765,10,9.54973,4.57241,0
0.766,10,9.55457,4.52444,0
0.767,10,9.55932,4.47733,0
0.768,10,9.56399,4.43109,0
0.769,10,9.56857,4.3857,0
0.77,10,9.57307,4.34118,0
0.771,10,9.57748,4.29752,0
0.772,10,9.5818,4.25472,0
0.773,10,9.58604,4.21278,0
0.774,10,9.59019,4.1717,0
0.775,10,9.59425,4.13147,0
0.776,10,9.59823,4.09209,0
0.777,10,9.60212,4.05356,0
0.778,10,9.60593,4.01589,0
0.779,10,9.60965,3.97906,0
0.78,10,9.61329,3.94307,0
0.781,10,9.61684,3.90793,0
0.782,10,9.62031,3.87363,0
0.783,10,9.6237,3.84016,0
0.784,10,9.627,3.80753,0
0.785,10,9.63022,3.77573,0
0.786,10,9.63335,3.74476,0
0.787,10,9.6364,3.71462,0
0.788,10,9.63937,3.6853,0
0.789,10,9.64226,3.65679,0
0.79,10,9.64506,3.62911,0
0.791,10,9.64778,3.60223,0
0.792,10,9.65043,3.57616,0
0.793,10,9.65299,3.5509,0
0.794,10,9.65547,3.52644,0
0.795,10,9.65787,3.50277,0
0.796,10,9.66019,3.4799,0
0.797,10,9.66244,3.45781,0
0.798,10,9.6646,3.43651,0
0.799,10,9.66669,3.41599,0
0.8,10,9.6687,3.39625,0
0.801,10,9.67063,3.37727,0
0.802,10,9.67248,3.35906,0
0.803,10,9.67426,3.34161,0
0.804,10,9.67596,3.32492,0
0.805,10,9.67759,3.30898,0
0.806,10,9.67914,3.29379,0
0.807,10,9.68062,3.27934,0
0.808,10,9.68202,3.26562,0
0.809,10,9.68335,3.25264,0
0.81,10,9.68461,3.24038,0
0.811,10,9.6858,3.22884,0
0.812,10,9.68691,3.21802,0
0.813,10,9.68795,3.20791,0
0.814,10,9.68893,3.1985,0
0.815,10,9.68983,3.18979,0
0.816,10,9.69066,3.18177,0
0.817,10,9.69143,3.17444,0
0.818,10,9.69212,3.16779,0
0.819,10,9.69275,3.16181,0
0.82,10,9.69331,3.15651,0
0.821,10,9.69381,3.15186,0
0.822,10,9.69424,3.14788,0
0.823,10,9.6946,3.14454,0
0.824,10,9.6949,3.14185,0
0.825,10,9.69514,3.1398,0
0.826,10,9.69531,3.13838,0
0.827,10,9.69542,3.13759,0
0.828,10,9.69547,3.13741,0
0.829,10,9.69546,3.13785,0
0.83,10,9.69539,3.1389,0
0.831,10,9.69525,3.14054,0
0.832,10,9.69506,3.14278,0
0.833,10,9.69481,3.14561,0
0.834,10,9.6945,3.14902,0
0.835,10,9.69413,3.153,0
0.836,10,9.69371,3.15755,0
0.837,10,9.69323,3.16266,0
0.838,10,9.69269,3.16832,0
0.839,10,9.6921,3.17453,0
0.84,10,9.69146,3.18128,0
0.841,10,9.69076,3.18856,0
0.842,10,9.69001,3.19637,0
0.843,10,9.68921,3.2047,0
0.844,10,9.68836,3.21355,0
0.845,10,9.68746,3.2229,0
0.846,10,9.68651,3.23274,0
0.847,10,9.6855,3.24308,0
0.848,10,9.68445,3.25391,0
0.849,10,9.68335,3.26521,0
0.85,10,9.68221,3.27699,0
0.851,10,9.68102,3.28922,0
0.852,10,9.67978,3.30192,0
0.853,10,9.6785,3.31507,0
0.854,10,9.67717,3.32866,0
0.855,10,9.6758,3.34268,0
0.856,10,9.67439,3.35714,0
0.857,10,9.67294,3.37201,0
0.858,10,9.67144,3.38731,0
0.859,10,9.6699,3.40301,0
0.86,10,9.66833,3.41911,0
0.861,10,9.66671,3.43561,0
0.862,10,9.66506,3.45249,0
0.863,10,9.66337,3.46975,0
0.864,10,9.66164,3.48739,0
0.865,10,9.65987,3.50539,0
0.866,10,9.65807,3.52375,0
0.867,10,9.65623,3.54246,0
0.868,10,9.65436,3.56152,0
0.869,10,9.65246,3.58092,0
0.87,10,9.65052,3.60065,0
0.871,10,9.64855,3.6207,0
0.872,10,9.64655,3.64107,0
0.873,10,9.64452,3.66175,0
0.874,10,9.64246,3.68273,0
0.875,10,9.64036,3.70401,0
0.876,10,9.63824,3.72558,0
0.877,10,9.6361,3.74743,0
0.878,10,9.63392,3.76956,0
0.879,10,9.63172,3.79196,0
0.88,10,9.62949,3.81462,0
0.881,10,9.62724,3.83753,0
0.882,10,9.62496,3.8607,0
0.883,10,9.62265,3.88411,0
0.884,10,9.62033,3.90775,0
0.885,10,9.61798,3.93162,0
0.886,10,9.61561,3.95572,0
